Price,Adj Close,Close,High,Low,Open,Volume,Ticker,Time Frame
Ticker,A,A,A,A,A,A,,
Date,,,,,,,,
1999-11-18 00:00:00+00:00,26.56073760986328,31.473533630371094,35.765380859375,28.612302780151367,32.54649353027344,62546380,APC,1997-07-28 to 2019-08-09
1999-11-19 00:00:00+00:00,24.37249755859375,28.880544662475586,30.75822639465332,28.47818374633789,30.713518142700195,15234146,APC,1997-07-28 to 2019-08-09
1999-11-22 00:00:00+00:00,26.56073760986328,31.473533630371094,31.473533630371094,28.65700912475586,29.551143646240234,6577870,APC,1997-07-28 to 2019-08-09
1999-11-23 00:00:00+00:00,24.14612579345703,28.612302780151367,31.205293655395508,28.612302780151367,30.400571823120117,5975611,APC,1997-07-28 to 2019-08-09
1999-11-24 00:00:00+00:00,24.787506103515625,29.372318267822266,29.998212814331055,28.612302780151367,28.701717376708984,4843231,APC,1997-07-28 to 2019-08-09
1999-11-26 00:00:00+00:00,24.862966537475586,29.46173095703125,29.685264587402344,29.148784637451172,29.238197326660156,1729466,APC,1997-07-28 to 2019-08-09
1999-11-29 00:00:00+00:00,25.42889404296875,30.13233184814453,30.355865478515625,29.014663696289062,29.327611923217773,4074751,APC,1997-07-28 to 2019-08-09
1999-11-30 00:00:00+00:00,25.466617584228516,30.177038192749023,30.713518142700195,29.28290367126465,30.042917251586914,4310034,APC,1997-07-28 to 2019-08-09
1999-12-01 00:00:00+00:00,25.91935157775879,30.713518142700195,31.0711727142334,29.95350456237793,30.177038192749023,2957329,APC,1997-07-28 to 2019-08-09
1999-12-02 00:00:00+00:00,26.636198043823242,31.562946319580078,32.1888427734375,30.892345428466797,31.294706344604492,3069868,APC,1997-07-28 to 2019-08-09
1999-12-03 00:00:00+00:00,26.862564086914062,31.831186294555664,32.68061447143555,31.697067260742188,32.144134521484375,3041629,APC,1997-07-28 to 2019-08-09
1999-12-06 00:00:00+00:00,27.617124557495117,32.72532272338867,33.21709442138672,32.322959899902344,32.36766815185547,2250780,APC,1997-07-28 to 2019-08-09
1999-12-07 00:00:00+00:00,27.315305709838867,32.36766815185547,32.90414810180664,31.697067260742188,32.72532272338867,2215970,APC,1997-07-28 to 2019-08-09
1999-12-08 00:00:00+00:00,27.277587890625,32.322959899902344,32.63590621948242,32.05472183227539,32.36766815185547,1887859,APC,1997-07-28 to 2019-08-09
1999-12-09 00:00:00+00:00,27.654855728149414,32.77002716064453,32.85944366455078,32.36766815185547,32.36766815185547,2029057,APC,1997-07-28 to 2019-08-09
